,Instrument,Date,Price Close,Country of Exchange,Earnings Quality Region,GICS Sub-Industry Name,Company Market Capitalization,Net Income after Minority Interest,Property Plant & Equipment - Net - Total,Revenue from Business Activities - Total,Cash & Short Term Investments,Loans & Receivables - Total,Intangible Assets,Total Assets,Dividends Paid - Cash - Total - Cash Flow,Common Stock Buyback - Net,Shareholders Equity - Common,Capital Expenditures - Total,Debt - Long-Term - Total,Short-Term Debt & Notes Payable
4975,000061.SZ,2007-04-30,0.928859167034393,,,,1115468337.82867,7157304.08635472,189564337.411132,213196321.298748,62182027.7973484,50098379.5554986,,538197783.898034,11728468.2511047,,298803689.233331,42537309.2189822,68447960.0333056,54497790.3029527
4976,000061.SZ,2008-07-01,0.948537123583378,,,,1312125258.01108,22449941.7574917,243569746.42642,182833164.36751,152333369.845008,46334273.5089545,,726109863.628895,13613921.650867,,352103620.132537,67121999.2263162,49516402.8698176,73730762.9114409
4977,000061.SZ,2009-07-01,0.910600290351378,,,,1259646155.25405,5917508.12840931,304283913.521436,172431355.420314,228833565.408575,46299010.6266031,,902104800.293148,25675167.128577,,713609820.44705,97280125.1109686,46621473.0670575,146573836.570172
4978,000061.SZ,2010-07-01,1.26994439689118,,,,1756731860.26372,14223053.7902657,323089979.331663,177238806.818834,324103648.62509,21238173.5199754,,1027117827.53923,34267335.9481708,,681761879.57046,76513918.1808612,68559200.2021711,133535504.4756
4979,000061.SZ,2011-07-01,1.39565675984221,,,,1930631498.78048,40922661.2304654,390956191.650986,196762155.096698,481166410.770865,40911594.3292868,,1382816238.23976,29648190.6206115,,729363742.509864,135022515.267016,67110187.8088012,267726858.877086
4980,000061.SZ,2012-06-29,0.912954509680466,,,,1262902874.20117,32010723.9962563,517547486.529815,269519761.124708,284146138.243379,107367583.750933,,1507364887.4434,41427980.1663374,,532463895.036464,214730402.48358,51516661.6994232,368610877.198557
4981,000061.SZ,2013-07-01,0.978393803505911,,,,1660299190.54219,7581246.98925956,605134626.68978,258225496.122708,241697865.909054,108219144.068314,,1704088020.6016,57561784.57569,,516556206.232645,197209472.231649,87766462.9893581,609781544.437489
4982,000061.SZ,2014-07-01,1.48882974433422,,,,2526490673.30107,18104319.6005103,718626080.841469,340652542.165247,339999854.381618,150012698.67519,,2019160155.26703,54860608.606797,,812547190.941077,203561721.622595,118105095.572955,539389133.9181
4983,000061.SZ,2015-07-01,2.96252096503677,,,,5027291815.0029,13696460.4986564,870171954.28553,251093823.327194,224654773.242433,175672029.468459,,2224987618.59105,56768220.0368677,,792942496.750798,327217689.724833,173075186.119976,609160945.105245
4984,000061.SZ,2016-07-01,1.82277187551655,,,,3093178491.74719,3272158.14477583,750930893.817101,256583240.004577,251572632.554951,163348814.854978,,2484786164.44602,66926483.8582495,,745803157.511437,286258596.646547,213996376.026247,656089709.030976
4985,000061.SZ,2017-06-27,1.33773861967695,,,,2280374556.87313,13324732.5385899,449156501.391329,296604256.9796,202924188.692208,173427085.342071,,2484399788.06424,56993042.310416,,702133637.842431,195364142.444777,365878578.827596,591987999.995679
4986,000061.SZ,2018-06-29,0.816067461576824,,,,1384837210.77209,2057091.88998727,409689302.429953,355256134.095939,317154307.117717,191231370.350276,,2896182628.95809,55356701.7316237,,848116706.51215,121675263.014682,447998852.619769,776119663.197209
4987,000061.SZ,2019-07-01,0.805992378115555,,,,1367740155.52149,6475702.73586696,383546983.739364,346358701.297139,304024074.21133,179570173.091412,,2763389978.36376,61557168.6557292,,816216017.646717,81378412.6719582,343753929.576031,757334397.396553
4988,000061.SZ,2020-07-01,1.03955984894559,,,,1764095775.68844,44923424.3086714,448747486.257864,415096507.100813,344832541.851245,170376228.337499,,2815448889.79862,43897801.9286048,,840124275.355512,94329214.462468,380228842.942917,699516575.539372
4989,000061.SZ,2021-07-01,0.850353283136722,,,,1443019020.1611,45735590.0282361,557985009.840613,459193179.230914,212791108.485824,212066743.923372,,2973974565.80383,55548572.2924498,,926003280.001533,141164256.100164,341241370.914943,754486912.596169
4990,000061.SZ,2022-07-01,0.923880597014926,,,,1567792234.46119,58012062.4082704,696109749.375797,631074357.826267,241098139.950568,250198777.202815,,3254013937.49626,59088548.6143425,,1002869394.12635,102081357.786745,397364281.741471,784302960.08879
4991,000061.SZ,2023-06-30,0.826058775667811,,,,1401792112.40605,30125807.3754481,682730771.69721,642586809.103264,200278105.486284,194484855.784956,,3042909868.17549,53205452.4260657,,928070380.10932,55845526.0686383,349393245.32129,743543227.209592
4992,000061.SZ,2024-07-01,0.679663745304954,,,,1153364996.92363,63448068.0982682,608149406.60909,771555216.538623,220083148.260024,190667747.781003,,2998684094.45039,35858827.9893834,,949651843.60647,72793255.2093786,293449320.768407,745470063.580264
4993,000061.SZ,2025-07-01,0.896059848981814,,,,1520581422.95141,53606804.8784679,521310573.423479,799149252.297624,225346503.646925,221713328.902772,,2944599740.17509,48812297.5090922,,950986944.559067,138972768.138431,214588529.041141,838758638.535202
4994,000061.SZ,2026-07-01,0.834535338965588,,,,1656520266.20647,51830968.952281,554501698.226824,908431525.155231,459778692.065036,189964911.670075,,3461027349.75619,38641317.3034408,,1304962873.2708,184010116.473849,234755117.617366,833347394.506013
4995,FRNM.SI,2000-06-30,0.212780320601852,Singapore,Developed Asia,Packaged Foods & Meats,,8890192.90723084,684261561.119293,1531397585.21575,232205007.36377,217572901.325479,,3764478350.51546,28315943.7975619,0.0,1691673048.60088,69938399.3843222,721323711.340206,
4996,FRNM.SI,2001-06-29,0.260795247187929,,,,,87094733.5980076,759220816.561242,1556559541.73436,409452558.941921,273756181.713629,,4213615296.14721,29732714.171711,0.0,1767326624.49684,81228996.3808329,507405980.448534,
4997,FRNM.SI,2002-07-01,0.268758460842522,,,,,96246066.1166613,713633994.334278,1661592663.78761,385262322.946176,,,4291985835.69405,30326075.9353556,10653153.8773918,1755271388.10198,76044496.4057849,961995467.422096,
4998,FRNM.SI,2003-07-01,0.302929754625676,,,,,133614656.281956,737149845.375316,1931382767.6949,555438290.694405,393943210.570706,,4382121450.66067,56686232.0581138,-2383847.56970484,1679049198.763,86209907.0173303,813366319.932528,
4999,FRNM.SI,2004-07-01,0.491354203405645,,,,568349177.08156,110118246.029432,777672024.979762,2087294058.33878,627547126.170926,434636290.042789,,4469842720.0185,61098815.3844668,-4347163.30997355,1641778073.32023,102611999.484487,833975945.414595,213802474.846768
5000,FRNM.SI,2005-07-01,0.5421303706108,,,,630486976.366598,171044687.855649,791816453.816454,2021582643.26479,345626967.626968,352468666.468666,,4824373032.37303,67763833.1818321,-5846649.95623164,1738164538.16454,115990784.940466,1255603207.60321,109593109.59311
5001,FRNM.SI,2006-06-30,0.739582839537382,,,,865298774.682614,103295557.919896,684514927.579072,2106713091.01314,340131835.648832,491908365.356193,,4858749630.50547,77250306.1474821,-6025403.08152683,1830705882.35294,132161442.450001,1292831214.89802,
5002,FRNM.SI,2007-06-29,1.04097057256643,,,,1437570834.71886,282918042.490818,707594027.594028,2347861300.28405,731833301.833302,487533547.533548,,6089970389.97039,79446757.821599,-6761505.02597142,2268304668.30467,108460098.017973,1782481572.48157,
5003,FRNM.SI,2008-07-01,0.953511369742348,,,,1323637345.26285,360875554.631122,779344284.367847,3087654808.7245,991545711.592837,784617611.4178,,8666118890.53454,117145139.486742,-594323302.267128,3514606839.90844,202396127.932501,1667523226.06705,
5004,FRNM.SI,2009-07-01,0.792347083189028,,,,1102370561.77284,430758768.157041,859314963.376351,3551414796.28636,819009417.509592,630307638.646669,,9435926752.70317,133380523.708724,-10070509.9485542,3685576560.86502,339559803.044844,2340606208.5804,
5005,FRNM.SI,2010-07-01,1.06862780983136,,,,1495036688.34959,366717248.431944,880108618.486441,3487195800.38168,1347440011.3588,653754791.992049,,9844929717.44995,108290527.285325,-6593801.01126629,3964733778.21951,266526844.185225,2561620758.19963,13771120.2612523
5006,FRNM.SI,2011-07-01,1.39575829310064,,,,1965901654.80609,522674239.026097,840155215.704177,4112320536.99617,1295248421.21281,1029067944.91364,,10210219128.053,156376080.890628,-19931495.0097224,4627349159.24827,159102576.006767,2028480559.99391,
5007,FRNM.SI,2012-06-29,1.61891175731225,,,,2302412843.20042,707807636.82389,909096334.838167,3659913925.23294,1226728135.28197,958137577.47341,,10654483893.1823,201150754.351554,-27842495.122435,5236337133.67511,289421593.629573,2460708546.94315,1508914.22450073
5008,FRNM.SI,2013-07-01,2.02157116273548,,,,2914142402.79516,662221238.229963,609315235.999022,2821961577.28765,1096319393.49474,611223608.054129,,11943407516.1001,202044627.667788,-45182842.356465,6197551968.6965,224824630.262853,2422472487.16068,1196706.61123339
5009,FRNM.SI,2014-07-01,2.42433972866661,,,,3502953653.14281,4366220412.02068,556970203.951562,1844596809.91064,1389790471.63799,586309751.434034,,11269428776.2906,179645886.832498,-37211644.3666019,6775541746.33525,124489353.119012,2057460962.39643,1316124.92033142
5010,FRNM.SI,2015-06-30,1.98945883750278,,,,2867415429.73752,117184410.840791,520500156.788962,1667467914.83266,278443085.606773,276227657.572907,,2100270460.95955,161156050.168195,0.0,1258098149.89025,59512364.1953193,93095798.0558169,670272.812793979
5011,FRNM.SI,2016-07-01,1.50185873605948,,,,2173306366.60223,470332604.082052,326573839.662447,1576986971.31353,676304500.703235,227969057.66526,,2210175105.48523,53792466.3668777,4264558.30553551,1594971167.3699,50439405.3560749,68863572.4331927,470464.135021097
5012,FRNM.SI,2017-06-30,1.7078488372093,,,,2471390059.52035,78377534.4228934,361736034.647288,1434646184.08539,765344637.74499,232340160.02349,,2770188651.54518,47173275.5102265,,2086973500.69735,55365154.8018733,91628128.899655,588710.269397343
5013,FRNM.SI,2018-06-29,1.41640980478497,,,,2051318727.77778,917841025.138222,372563365.753021,1361551360.50065,836266578.249337,256259210.138521,,3603854995.57913,46709824.7037573,,2074122458.00177,53974697.4580107,381298261.125847,
5014,FRNM.SI,2019-07-01,1.2764701542094,,,,1849641221.82543,91984982.7665731,410933909.097563,1365884906.36758,388000439.142209,247489570.372539,,3298051672.39991,48511689.6941109,,2061624826.17288,79324969.0331571,363966917.953597,
5015,FRNM.SI,2020-07-01,0.9902411021814,,,,1435934341.01607,111499499.069933,497278911.564626,1391713235.84695,304192357.794182,245453032.27674,,3416218700.24606,47703458.0395779,,2122798523.66479,128805043.037148,593760312.635693,
5016,FRNM.SI,2021-07-01,1.09743437639033,,,,1593293940.73854,107904246.632244,565170670.963961,1325933544.02832,209111485.496631,265268825.080574,,3497455317.90214,57675727.4037129,,2174434515.08936,90042662.371338,601418107.237035,
5017,FRNM.SI,2022-07-01,0.952585589457098,,,,1384630569.22361,104755985.236416,559991895.078102,1401671661.5031,347626731.506042,217939139.404657,,3626047745.35809,54146526.5396527,,2224778956.67551,74190408.2507716,394784114.35308,
5018,FRNM.SI,2023-06-30,0.791420118343195,,,,1151752289.49704,91104353.094657,565464873.153053,1461567232.17632,191375801.505436,227124337.886813,,3471486618.34402,53025948.1677336,,2139348341.23223,107152149.921016,608487594.089769,
5019,FRNM.SI,2024-07-01,0.766114180478821,,,,1116093738.60773,98573716.0632957,693250073.249341,1553239724.27946,316311895.692939,284320246.117785,,3751758716.67155,53842015.0404579,,2158893202.46118,109467319.293267,604981687.664811,
5020,FRNM.SI,2025-07-01,1.01375245579568,,,,1476859190.49902,112610406.381129,785536270.236613,1613426054.49381,412233810.709838,356485834.371108,,4049203767.12329,59791980.4598124,697728.570732289,2229842777.08593,85040799.9151354,746905354.919054,
5021,FRNM.SI,2026-07-01,1.10373572090151,,,,1607948995.80889,107427349.192212,905629313.687476,1766203313.05255,281889104.303994,321704536.642109,,3903876696.39395,60920080.9009635,1861385.6643937,2149557968.20473,187403822.054382,595006591.70221,
5022,1210.TW,2000-06-30,0.14743018867863,Taiwan,Emerging Markets,Packaged Foods & Meats,139101812.930379,15256218.5761919,107214053.537285,586945355.930286,24344104.5251753,86216252.3900574,,348963256.851498,4907518.92715526,0.0,151187476.099426,17251987.4920153,21866698.5340982,75907775.6532823
5023,1210.TW,2001-06-29,0.141970640750436,,,,133809841.452656,15794067.7082892,65178379.1956456,693943321.86635,28781826.4287874,79906864.2273964,,362348019.352888,8655118.13242142,8196550.31636136,143665346.235259,38756514.553121,34093347.444814,86862352.5854249
5024,1210.TW,2002-07-01,0.146653028648487,,,,144299672.137372,13893161.4634245,146424949.928469,761571125.527199,26008183.1187411,76666237.4821173,,383074878.397711,5785900.49757802,,147132045.779685,24981973.5433644,33246351.9313305,103922346.20887
5025,1210.TW,2003-07-01,0.117277054611369,,,,102169315.817155,7580546.61526006,148749913.294798,807182148.804158,30870693.6416185,105025173.410405,,397915144.508671,12841787.9964615,,136781936.416185,10588704.6442815,26922572.2543353,122713410.404624
5026,1210.TW,2004-07-01,0.115837808920048,,,,98394638.6985384,7741836.21974388,145966106.690245,841569244.296706,27586324.7863248,79152107.2796935,,415097642.204539,5687317.61339226,,140109608.016505,7512474.81722477,32091718.2434424,130453934.571176
5027,1210.TW,2005-07-01,0.149462559064327,,,,126956121.176533,3605730.87168924,151341808.443604,943014404.397139,37025330.8128544,78412287.3345936,,432283616.887209,2342758.72064078,0.0,147674669.187146,12322711.5992303,31019691.2413359,117851417.769376
5028,1210.TW,2006-06-30,0.199227899656442,,,,169227671.486793,18752311.8485638,151497710.622711,1118072319.4187,46008699.6336996,94369261.2942613,,474835927.960928,3757559.51133422,2709282.40800888,157635775.335775,15772945.5041348,42054639.8046398,105455982.905983
5029,1210.TW,2007-06-29,0.503877773422942,,,,428002632.608283,24968293.5701415,156027900.552486,1197332431.2622,39576488.6433395,112043523.634131,,530310435.850215,13311408.9676662,-1212503.35672326,183438090.853284,19571654.9846881,37523020.2578269,103068232.044199
5030,1210.TW,2008-07-01,0.684982628220333,,,,582209198.062292,33003514.8125673,182179611.351018,1687465804.65219,125481863.047502,140469648.365207,,768321468.229488,12099998.6778602,-1448835.4239985,252648581.122764,28722812.0998669,55546267.7359655,115045743.368291
5031,1210.TW,2009-07-01,0.578105432425818,,,,497540204.309477,28318104.5238173,255584185.620516,2260915749.16568,99023324.6832545,123367607.998779,,747390810.563273,20095009.7154746,0.0,265713173.561288,84511813.9145413,54013463.5933445,119021523.431537
5032,1210.TW,2010-07-01,0.473668957371446,,,,407658079.553776,34685903.4067192,265889396.30904,2056249151.04401,87144103.8473569,126649640.28777,,801011385.67407,16315173.9829324,,296752799.499531,37966428.6816791,47334970.2846419,97886706.2871442
5033,1210.TW,2011-07-01,0.6588485898765,,,,567030985.182273,34330702.3850548,295969861.134922,2335606910.73449,108595268.301046,172870666.895251,,966415052.288702,17963540.1024175,,341954911.709241,41911940.052236,47227567.2895594,165439533.687639
5034,1210.TW,2012-06-29,0.566151140468115,,,,492519425.237256,36463185.9408143,323617013.544764,2861858453.06478,141453617.443013,191394317.806409,,1088003567.889,20208785.8651223,,359618202.841097,62495663.9896886,36058738.0244467,206362735.381566
5035,1210.TW,2013-07-01,0.545428714586255,,,,487949673.425047,25586028.6674624,371411051.816147,2928489364.89863,138081872.955758,199485901.187812,,1202136099.15648,19750919.64161,,389600654.157342,86561782.5680444,95335548.2871407,252032742.296437
5036,1210.TW,2014-07-01,0.769280809158772,,,,688211534.332824,60523143.223246,397086835.485494,3049521734.9965,168739661.24434,182547710.883783,,1289887841.69042,21264981.9857259,,423294013.080664,73234076.4533118,136087808.15026,213339963.105819
5037,1210.TW,2015-07-01,0.599653343532909,,,,536480877.889476,38373144.1435192,424939278.937381,3028100211.35796,145483175.205566,191227450.980392,,1309144117.64706,18697093.5262607,,436390417.457305,82393965.3177941,147750537.634409,200286970.27198
5038,1210.TW,2016-07-01,0.763764495484031,,,,683303201.85579,18639283.3579897,375112357.153741,2466369927.4913,157388267.560567,172393630.961451,,1219794088.06948,23209836.685865,,415483681.243334,62044616.0901127,109510284.930672,245119914.673168
5039,1210.TW,2017-06-30,0.873949783016076,,,,781880678.44341,63889516.9087387,370419710.841888,2352601609.60513,112282992.693979,185108141.434693,,1167245969.35787,15999724.3550991,,455243071.611332,53014132.9543664,44389407.8115848,230442461.234933
5040,1210.TW,2018-06-29,1.10088263337054,,,,984906540.572555,73645616.1673598,465450745.061021,2497741580.59476,140261951.318185,207221326.950307,,1373739194.92954,33725442.6467056,,539522891.241319,99357964.7730963,92139066.8194997,222341312.116513
5041,1210.TW,2019-07-01,1.11241408508647,,,,995351652.355865,66737729.7617206,497332002.748421,2405451902.27512,116394889.245166,200750122.697379,,1391430193.37107,45390905.762446,,538961718.417695,87971690.7020709,106275300.199588,271124038.87053
5042,1210.TW,2020-07-01,1.34928046053749,,,,1207291932.90748,73948671.0323876,677143234.477916,2518385265.59911,119416463.271925,200944899.52857,,1581488414.8584,36174763.4321055,-14596112.8628904,609419572.703869,166231526.876585,83074860.4099101,345331137.784613
5043,1210.TW,2021-07-01,2.00685155366928,,,,1795664978.25867,106086042.561003,776450828.138914,2774446834.76316,189229314.336598,225593659.839715,,1841247943.0098,58456395.5252071,0.0,718827355.298308,116207005.310745,82124879.7862867,388898913.624221
5044,1210.TW,2022-07-01,1.51346624882535,,,,1354199983.56873,66953427.7587637,842377453.810624,3633072495.15316,230742891.166282,271888387.702079,,2047204460.16166,75619120.3545042,,725380809.757506,113808846.821175,75166173.4988453,580905564.376444
5045,1210.TW,2023-06-30,1.71222975360596,,,,1532047060.05975,73776379.9239985,836200019.622592,3811414099.42264,183560388.527324,278236681.165582,,2038837067.07656,40643296.5205703,,681979101.939366,130424668.68556,85328122.444975,615277725.087484
